type,rcvTime,sendTime,sender,messageID,pos_noise,spd_noise,RSSI,spdX,spdY,spdZ,posX,posY,posZ,repetition,attackerDensity,attackerType 
3,10832.765591327552,10832.7654851072,61,12052,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.180406905883458e-08,14.354709750753683,2.169897985578098,0.0,4223.49819281368,5311.949494262533,1.895,1,0.1,0
3,10833.765591780191,10833.7654851072,61,12564,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",5.4813543023693456e-09,14.417256700187275,1.6260252655095295,0.0,4237.883008306482,5313.667171234631,1.895,1,0.1,0
3,10834.76559224556,10834.7654851072,61,13088,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.1191113636933711e-08,14.485530583319411,1.1322262353525818,0.0,4252.312500772661,5314.928858635208,1.895,1,0.1,0
3,10834.971565053474,10834.971458783884,127,13196,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.8346464439382344e-09,-12.164454909827693,9.020411179287889,0.0,4495.183425219149,5244.812875452878,1.895,1,0.1,0
3,10835.378628253915,10835.378517015557,145,13364,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.0301616417143367e-08,-11.21426762285203,8.228425469396457,0.0,4521.528854309235,5229.520004732853,1.895,1,0.1,0
3,10835.76559335817,10835.7654851072,61,13671,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.4746044226430867e-09,14.497363735565276,0.8548333005367919,0.0,4266.780577881397,5315.781965057373,1.895,1,0.1,0
3,10835.971573325944,10835.971458783884,127,13794,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.739867360262607e-09,-11.900530915680108,9.497328939850824,0.0,4483.186299284006,5253.984382555314,1.895,1,0.1,0
3,10836.378623534456,10836.378517015557,145,13958,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.396641841489506e-09,-11.158069941470718,8.20108571169777,0.0,4510.3438026355025,5237.732368045776,1.895,1,0.1,0
3,10836.765599364524,10836.7654851072,61,14273,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",6.760258510906113e-09,14.432798751852124,0.8510262429826203,0.0,4281.230050463683,5316.633974468452,1.895,1,0.1,0
3,10836.971566201788,10836.971458783884,127,14403,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.173005519094838e-09,-12.06053093684107,9.302532074467187,0.0,4471.225075030318,5263.235567522414,1.895,1,0.1,0
3,10837.765594903763,10837.7654851072,61,14889,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.8730403771855355e-09,14.45790272621567,0.8525064923335814,0.0,4295.686895042485,5317.486418567397,1.895,1,0.1,0
3,10837.971574542764,10837.971458783884,127,15024,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",8.84053020909498e-08,-11.935921667860946,9.271716535365648,0.0,4459.272759183131,5272.488425075035,1.895,1,0.1,0
3,10838.37862477109,10838.378517015557,145,15261,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.054141912448543e-09,-11.011236988903136,8.498922913855921,0.0,4488.122229832925,5254.277710272429,1.895,1,0.1,0
3,10838.765597271022,10838.7654851072,61,15516,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.1104899988591505e-09,14.47231369616452,0.8533562314468446,0.0,4310.146482453805,5318.3390243967515,1.895,1,0.1,0
3,10838.97156926224,10838.971458783884,127,15647,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.909246326737604e-09,-9.918225879726991,7.50374151169768,0.0,4448.230910766107,5280.969280675495,1.895,1,0.1,0
3,10839.378632495624,10839.378517015557,145,15927,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.803546491760339e-08,-11.010261663611944,8.494027621801994,0.0,4477.189698868079,5262.801595948996,1.895,1,0.1,0
3,10839.765591970197,10839.7654851072,61,16185,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",5.9656141677955366e-09,14.492061698382178,-1.0696793636055337,0.0,4324.5942830352105,5317.995381262703,1.895,1,0.1,0
3,10839.971571301356,10839.971458783884,127,16314,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",9.89906551157563e-09,-8.331239484226082,4.0323575373413085,0.0,4438.638095128292,5285.612246768919,1.895,1,0.1,0
3,10840.37863451772,10840.378517015557,145,16521,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",6.243482415344837e-08,-10.923513587909783,8.445596973420633,0.0,4466.216406834315,5271.273799353065,1.895,1,0.1,0
3,10840.765593946211,10840.7654851072,61,16817,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.1989148691702435e-09,14.466471294944297,-1.0677905001000148,0.0,4339.036126883754,5316.929408548901,1.895,1,0.1,0
3,10840.97157318284,10840.971458783884,127,16951,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",7.973541673613368e-08,-5.6120978805372586,2.7162807205011923,0.0,4431.803640677848,5288.920153589872,1.895,1,0.1,0
3,10841.378623360819,10841.378517015557,145,17157,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",6.644704277219419e-08,-10.959039441393571,8.513053365603882,0.0,4455.25385460714,5279.789581473592,1.895,1,0.1,0
3,10841.765595725119,10841.7654851072,61,17432,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.688248395236738e-09,14.41407841563154,-1.0639233083250152,0.0,4353.481738936738,5315.8631576986545,1.895,1,0.1,0
3,10841.971574903104,10841.971458783884,127,17563,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.101597091461111e-07,-3.509354891347798,1.698543616964147,0.0,4427.409686285048,5291.046847360719,1.895,1,0.1,0
3,10842.378625030231,10842.378517015557,145,17769,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.9898267345390422e-08,-9.864278933287096,4.774340361683836,0.0,4444.7768010266955,5286.308084770934,1.895,1,0.1,0
3,10842.765597316484,10842.7654851072,61,18021,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.730074723187136e-07,14.096100283899192,-1.6375581184825019,0.0,4367.835295485224,5314.20324169549,1.895,1,0.1,0
3,10842.97157646248,10842.971458783884,127,18141,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",2.3316089749405264e-07,-1.8091223890649972,0.8756234069768296,0.0,4424.907757103925,5292.2577923840245,1.895,1,0.1,0
3,10843.378626543517,10843.378517015557,145,18309,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.094305005185157e-08,-6.978566266725392,3.3776468426374557,0.0,4436.511682456167,5290.308426757637,1.895,1,0.1,0
3,10843.765598753384,10843.7654851072,61,18587,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.65672360983289e-07,11.128770221229178,-0.980858297498235,0.0,4380.283374486069,5312.952583619506,1.895,1,0.1,0
3,10843.971564885307,10843.971458783884,127,18714,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",9.745623003591045e-08,-0.8279161924414142,0.4007151763190703,0.0,4423.685296006034,5292.849469076493,1.895,1,0.1,0
3,10844.378627931299,10844.378517015557,145,18892,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.4007481810528056e-08,-4.57197765851444,2.2128507937977377,0.0,4430.888739235027,5293.029948011619,1.895,1,0.1,0
3,10844.765600075461,10844.7654851072,61,19212,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.8068703486095565e-08,10.296897193267174,-0.8003484819208604,0.0,4390.608674803662,5308.835900377095,1.895,1,0.1,0
3,10844.971566198074,10844.971458783884,127,19358,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.4083229197624225e-08,-0.4016732798396561,0.19441168154830699,0.0,4423.165624277334,5293.100992540215,1.895,1,0.1,0
3,10845.378629221283,10845.378517015557,145,19612,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",8.509371416378634e-08,-2.538804067902737,1.2287887248296259,0.0,4427.464650356144,5294.687217219739,1.895,1,0.1,0
3,10845.765601309347,10845.7654851072,61,19944,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5366275121460072e-06,7.244664261136005,-0.5631071122296739,0.0,4399.15958228821,5308.171262700729,1.895,1,0.1,0
3,10845.971567430428,10845.971458783884,127,20070,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.1788883710322957e-07,-2.1841897933649012e-05,1.0571577246018373e-05,0.0,4422.887989384185,5293.235369082401,1.895,1,0.1,0
3,10846.378630443154,10846.378517015557,145,20323,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.449901596080807e-07,-1.2752524137368788,0.6172259636428451,0.0,4425.650434489818,5295.565303098493,1.895,1,0.1,0
3,10846.765602493611,10846.7654851072,61,20582,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.076655059424007e-06,4.520475584113606,-0.3513636878565039,0.0,4404.848325645206,5307.729092887401,1.895,1,0.1,0
3,10846.97156861618,10846.971458783884,127,20697,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.4359127095020217e-08,-4.1977480662694525e-14,2.0317290226658182e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10847.378631624373,10847.378517015557,145,20922,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",7.368921404507465e-07,-0.5398896551210065,0.2613081998930623,0.0,4424.83343108752,5295.960735176763,1.895,1,0.1,0
3,10847.765590655104,10847.7654851072,61,21130,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",8.823875549078072e-06,2.472095565563795,-0.1921489450585152,0.0,4408.226335501363,5307.466529805577,1.895,1,0.1,0
3,10847.971569777708,10847.971458783884,127,21237,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.7787453880481896e-08,-4.144500881879759e-14,2.0059571449371194e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10848.37863278419,10848.378517015557,145,21453,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.6030660710051686e-07,-0.4006756242995058,0.19392819464793248,0.0,4424.424252260926,5296.158778946628,1.895,1,0.1,0
3,10848.765591807944,10848.7654851072,61,21665,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.712006460347572e-06,1.209348269969321,-0.09399919546797506,0.0,4409.963982700401,5307.33146743953,1.895,1,0.1,0
3,10848.971570929223,10848.971458783884,127,21785,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.5933917831236874e-08,-4.181234136661319e-14,2.0237362061524337e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10849.378633935345,10849.378517015557,145,21976,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.4829489296869865e-08,-4.0955970725137115e-14,1.982281172372752e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10849.765592957612,10849.7654851072,61,22166,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.063305857514887e-06,0.4786327888969507,-0.037202763007258326,0.0,4410.717293411355,5307.272914744227,1.895,1,0.1,0
3,10849.971572077686,10849.971458783884,127,22232,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.822453599800445e-08,-4.130792164822692e-14,1.9993220639678343e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10850.378622083806,10850.378517015557,145,22431,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.7684607584871906e-08,-4.2467985450298085e-14,2.0554631350748928e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10850.765594105824,10850.7654851072,61,22621,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.423001109724068e-06,0.4415279639974083,-0.034318710683252804,0.0,4411.153296608849,5307.239025457903,1.895,1,0.1,0
3,10850.971573224968,10850.971458783884,127,22683,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.840079334384679e-08,-4.233714671704398e-14,2.049137022134898e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10851.378623231089,10851.378517015557,145,22862,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.731943551580286e-08,-4.25667022439361e-14,2.0602410572669687e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10851.7655952531,10851.7654851072,61,23052,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.901634117851175e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10851.971574372199,10851.971458783884,127,23114,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.425262195351956e-08,-4.084424076646045e-14,1.9768796998748068e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10852.37862437832,10852.378517015557,145,23251,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.793219340770444e-08,-4.240373733561996e-14,2.05235350720301e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10852.765596400332,10852.7654851072,61,23415,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.6606927597054371e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10852.971575519432,10852.971458783884,127,23471,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.5692391881736934e-08,-4.28134745865074e-14,2.0721915061443077e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10853.37862552555,10853.378517015557,145,23603,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.5225266435243276e-08,-4.277701740611416e-14,2.0704203737101804e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10853.765597547565,10853.7654851072,61,23767,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.8156330494293076e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10853.971576666661,10853.971458783884,127,23823,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.5128958302826286e-08,-4.1806045124977794e-14,2.023431465213664e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10854.378626672782,10854.378517015557,145,23963,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.277411997454063e-08,-4.2544043881966055e-14,2.059144385804059e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10854.765598694794,10854.7654851072,61,24149,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.6520501937195044e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10854.971564813892,10854.971458783884,127,24254,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.5522425479903945e-08,-4.270614472068783e-14,2.0669966921644817e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10855.378627820011,10855.378517015557,145,24382,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.8289292529356956e-08,-4.0868398456520254e-14,1.978042648508523e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10855.765599842023,10855.7654851072,61,24560,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.6430958712986962e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10855.971565961123,10855.971458783884,127,24661,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.900445673308874e-08,-4.1187991332739417e-14,1.9935173825332488e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10856.378628967244,10856.378517015557,145,24797,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.785774853653514e-08,-4.231463771381604e-14,2.0480410589899577e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10856.765600989256,10856.7654851072,61,24967,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.7779866257953606e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10856.971567108356,10856.971458783884,127,25068,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.4450525868136984e-08,-4.086038250281169e-14,1.9776609672044152e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10857.378630114476,10857.378517015557,145,25204,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.2117744041621225e-08,-4.221709291439876e-14,2.0433198616669732e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10857.765602136487,10857.7654851072,61,25381,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.7060778859626512e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10857.971568255585,10857.971458783884,127,25474,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.466502158888009e-08,-4.2691271042432194e-14,2.0662767994194025e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10858.378631261707,10858.378517015557,145,25579,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.367656932685345e-08,-4.243381807414944e-14,2.053809423900437e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10858.765590283718,10858.7654851072,61,25723,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.7243866004312557e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10858.971569402816,10858.971458783884,127,25813,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.7974903031330643e-08,-4.145866416914929e-14,2.006618070061406e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10859.378632408936,10859.378517015557,145,25911,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.3292828988407564e-08,-4.1646907621408826e-14,2.0157227237882688e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10859.765591430947,10859.7654851072,61,26067,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.6919867964263462e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10859.971570550048,10859.971458783884,127,26157,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.3529253431803453e-08,-4.14370725765796e-14,2.0055730272294663e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10860.378633556167,10860.378517015557,145,26244,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.398736530302202e-08,-4.274376841771755e-14,2.0688111127762528e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10860.76559257818,10860.7654851072,61,26365,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.7956608792457578e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10860.97157169728,10860.971458783884,127,26448,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.728296821780906e-08,-4.262791442801334e-14,2.063210310667327e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10861.3786347034,10861.378517015557,145,26539,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.144096362598318e-08,-4.0866290668744734e-14,1.9779406309528697e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10861.765593725411,10861.7654851072,61,26668,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.730779255617054e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10861.97157284451,10861.971458783884,127,26751,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.677456940051751e-08,-4.2171525443928434e-14,2.041120877715379e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10862.37862285063,10862.378517015557,145,26842,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.680627267006747e-08,-4.183739283904607e-14,2.0249422650139364e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10862.765594872642,10862.7654851072,61,26971,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.8077045342631257e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10862.97157399174,10862.971458783884,127,27054,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.402439293832322e-08,-4.2201565731397256e-14,2.042574841196181e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10863.37862399786,10863.378517015557,145,27111,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.4378487622655596e-08,-4.145592281550442e-14,2.006479002341784e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10863.765596019872,10863.7654851072,61,27223,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.6508398792473064e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10863.971575138972,10863.971458783884,127,27307,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.422025026671885e-08,-4.251302350816171e-14,2.0576495382574955e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10864.378625145091,10864.378517015557,145,27363,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.2530059729134167e-08,-4.09979978038928e-14,1.9843152954925852e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10864.765597167103,10864.7654851072,61,27479,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.5564858101395877e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10864.971576286203,10864.971458783884,127,27559,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.872622894720737e-08,-4.188900633629834e-14,2.0274468253099466e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10865.378626292324,10865.378517015557,145,27615,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",5.186018968175172e-08,-4.155126709676638e-14,2.011093693931135e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10865.765598314336,10865.7654851072,61,27731,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.6788982991355035e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10865.971564433434,10865.971458783884,127,27803,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.8798186488459496e-08,-4.169522035689987e-14,2.0180674963861055e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10866.378627439553,10866.378517015557,145,27859,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.864099554783777e-08,-4.2180971363138213e-14,2.0415715678355018e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10866.765599461565,10866.7654851072,61,27971,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.7941663447539817e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10866.971565580663,10866.971458783884,127,28051,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.178414557063827e-08,-4.085486266267989e-14,1.977393804449071e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10867.378628586785,10867.378517015557,145,28107,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.976343611906089e-08,-4.1741139069566776e-14,2.0202835539241856e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10867.765600608796,10867.7654851072,61,28232,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.927438407378085e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10867.971566727896,10867.971458783884,127,28311,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.538122995585569e-08,-4.236096137671752e-14,2.0502896624186832e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10868.378629734016,10868.378517015557,145,28373,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.7263515678203683e-08,-4.170204142724058e-14,2.0183912163993954e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10868.765601756028,10868.7654851072,61,28531,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.696000984336658e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10868.971567875127,10868.971458783884,127,28610,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.784620995080387e-08,-4.159349878313732e-14,2.0131441262747525e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10869.378630881249,10869.378517015557,145,28668,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.305347747345138e-08,-4.241258059516978e-14,2.0527815235971436e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10869.76560290326,10869.7654851072,61,28830,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.639118779595829e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10869.971569022358,10869.971458783884,127,28901,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.568395767234668e-08,-4.2177486064183984e-14,2.0414093744277854e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10870.378632028478,10870.378517015557,145,28958,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.4294503106651656e-08,-4.2428390385673454e-14,2.053546722162816e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10870.76559105049,10870.7654851072,61,29074,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.7819974246761051e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10870.971570169588,10870.971458783884,127,29142,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.83052613708227e-08,-4.123407190682839e-14,1.995747703130856e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10871.378633175707,10871.378517015557,145,29194,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.861860126991271e-08,-4.1180638658324544e-14,1.993155167204475e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10871.76559219772,10871.7654851072,61,29306,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.778411033301795e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10871.971571316819,10871.971458783884,127,29382,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.995599809521305e-08,-4.289603370741605e-14,2.0761874048830558e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
3,10872.37863432294,10872.378517015557,145,29438,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",4.3286501057196885e-08,-4.0873188236435094e-14,1.9782744752819305e-14,0.0,4424.331027831488,5296.203899847929,1.895,1,0.1,0
3,10872.765593344951,10872.7654851072,61,29554,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",1.7061434271288106e-06,0.0,-0.0,0.0,4411.173487070888,5307.237456110814,1.895,1,0.1,0
3,10872.971572464052,10872.971458783884,127,29630,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",3.7658965805725194e-08,-4.197641195365575e-14,2.0316772966656726e-14,0.0,4422.88798937538,5293.235369086663,1.895,1,0.1,0
